run_id,provider,level,file_type,file_size,repetition,is_warmup,input_bytes,output_bytes,compression_ratio,wall_time_s,energy_joules,energy_per_mb,rapl_overflow
1588,zstd,fast,image,medium,23,False,104855286,97381960,0.9287,0.830458,3.5455,0.0355,False
1589,zstd,default,pdf,small,23,False,12769358,10250835,0.8028,0.657727,1.252,0.1028,False
1590,gzip,fast,image,medium,23,False,104855286,77544599,0.7395,4.084042,29.4347,0.2944,False
1591,zstd,default,csv,large,23,False,524288001,110782340,0.2113,3.208422,25.2204,0.0504,False
1592,7zip,fast,text,small,23,False,10485805,1927433,0.1838,0.63516,1.8465,0.1846,False
1593,7zip,default,text,large,23,False,524288030,71234263,0.1359,36.253681,613.8275,1.2277,False
1594,gzip,default,csv,medium,23,False,104857653,23459397,0.2237,4.226007,31.0497,0.3105,False
1595,zstd,fast,csv,large,23,False,524288001,101930759,0.1944,2.125246,14.7343,0.0295,False
1596,7zip,fast,csv,medium,23,False,104857653,21544093,0.2055,1.260217,13.411,0.1341,False
1597,7zip,fast,text,large,23,False,524288030,96386606,0.1838,4.042998,68.0492,0.1361,False
1598,zstd,default,csv,small,23,False,10485765,2299741,0.2193,0.64703,1.223,0.1223,False
1599,7zip,fast,pdf,small,23,False,12769358,10075469,0.789,0.830073,4.6939,0.3854,False
1600,gzip,fast,pdf,large,23,False,640849579,523533287,0.8169,19.050667,155.3452,0.2542,False
1601,zstd,default,image,medium,23,False,104855286,92184716,0.8792,1.670883,10.7924,0.1079,False
1602,zstd,fast,pdf,large,23,False,640849579,525249837,0.8196,2.833883,22.3499,0.0366,False
1603,gzip,fast,csv,medium,23,False,104857653,26325008,0.2511,1.64136,9.8746,0.0987,False
1604,gzip,fast,text,small,23,False,10485805,2648092,0.2525,0.625922,1.2841,0.1284,False
1605,zstd,default,pdf,medium,23,False,128005509,102008755,0.7969,1.414167,9.1727,0.0751,False
1606,zstd,default,text,large,23,False,524288030,109554649,0.209,3.046523,22.9859,0.046,False
1607,zstd,default,csv,medium,23,False,104857653,22477640,0.2144,1.024877,5.4151,0.0542,False
1608,zstd,fast,text,medium,23,False,104857627,22100237,0.2108,0.84775,3.5305,0.0353,False
1609,7zip,default,text,medium,23,False,104857627,14248280,0.1359,24.450694,231.1433,2.3114,False
1610,7zip,fast,csv,large,23,False,524288001,106283588,0.2027,3.82754,63.803,0.1276,False
1611,7zip,default,image,medium,23,False,104855286,55792680,0.5321,9.628187,100.7343,1.0074,False
1612,gzip,default,csv,small,23,False,10485765,2408844,0.2297,0.842941,3.1902,0.319,False
1613,gzip,fast,pdf,small,23,False,12769358,10513741,0.8234,0.841379,3.1709,0.2604,False
1614,zstd,fast,csv,medium,23,False,104857653,21438455,0.2045,0.835667,3.283,0.0328,False
1615,7zip,fast,pdf,large,23,False,640849579,499474728,0.7794,11.434754,202.5986,0.3315,False
1616,7zip,fast,image,small,23,False,10487014,7221096,0.6886,0.871262,4.6163,0.4616,False
1617,zstd,fast,pdf,small,23,False,12769358,10512436,0.8233,0.641563,0.9486,0.0779,False
1618,gzip,fast,text,medium,23,False,104857627,26469188,0.2524,1.672076,9.9794,0.0998,False
1619,zstd,fast,pdf,medium,23,False,128005509,105000485,0.8203,1.05428,5.0905,0.0417,False
1620,gzip,default,image,large,23,False,524305254,377312321,0.7196,20.45004,166.3349,0.3327,False
1621,7zip,default,image,small,23,False,10487014,7047313,0.672,1.895843,12.3252,1.2324,False
1622,zstd,fast,image,large,23,False,524305254,486657296,0.9282,2.280835,16.7396,0.0335,False
1623,zstd,fast,csv,small,23,False,10485765,2235879,0.2132,0.631067,0.8891,0.0889,False
1624,zstd,fast,text,large,23,False,524288030,110516839,0.2108,2.446172,17.4398,0.0349,False
1625,gzip,fast,image,small,23,False,10487014,8386057,0.7997,0.839195,3.0483,0.3048,False
1626,zstd,fast,text,small,23,False,10485805,2211221,0.2109,0.62486,0.8529,0.0853,False
1627,7zip,fast,pdf,medium,23,False,128005509,99880525,0.7803,2.885438,41.2508,0.3379,False
1628,zstd,default,pdf,large,23,False,640849579,509990233,0.7958,5.635599,46.6961,0.0764,False
1629,7zip,default,text,small,23,False,10485805,1428321,0.1362,3.657213,27.7966,2.7796,False
1630,gzip,fast,text,large,23,False,524288030,132357494,0.2525,6.451454,49.0639,0.0981,False
1631,7zip,default,pdf,medium,23,False,128005509,90608210,0.7078,10.657969,116.8521,0.9572,False
1632,7zip,default,csv,medium,23,False,104857653,16377621,0.1562,21.239161,198.2407,1.9824,False
1633,gzip,default,text,medium,23,False,104857627,19352518,0.1846,4.036092,29.5093,0.2951,False
1634,7zip,fast,text,medium,23,False,104857627,19275745,0.1838,1.230147,14.0094,0.1401,False
1635,gzip,default,text,small,23,False,10485805,1936758,0.1847,0.85761,3.1472,0.3147,False
1636,zstd,default,text,small,23,False,10485805,2193734,0.2092,0.684104,1.0158,0.1016,False
1637,gzip,default,image,small,23,False,10487014,9233395,0.8805,1.045033,4.5311,0.4531,False
1638,gzip,fast,csv,small,23,False,10485765,2678881,0.2555,0.603063,1.2891,0.1289,False
1639,gzip,default,image,medium,23,False,104855286,84865059,0.8094,5.050838,37.4606,0.3746,False
1640,gzip,default,pdf,medium,23,False,128005509,104237376,0.8143,5.062687,37.7137,0.3089,False
1641,gzip,fast,image,large,23,False,524305254,377441426,0.7199,17.438122,141.1645,0.2823,False
1642,7zip,fast,image,large,23,False,524305254,279173760,0.5325,9.663883,169.4955,0.339,False
1643,gzip,default,text,large,23,False,524288030,96769579,0.1846,17.846038,144.5406,0.2891,False
1644,7zip,default,pdf,large,23,False,640849579,451987513,0.7053,30.694786,471.0137,0.7707,False
1645,zstd,default,image,small,23,False,10487014,9659926,0.9211,0.6301,1.2873,0.1287,False
1646,zstd,default,text,medium,23,False,104857627,21909457,0.2089,1.03796,5.0581,0.0506,False
1647,zstd,default,image,large,23,False,524305254,455072678,0.868,6.043,50.7331,0.1015,False
1648,gzip,fast,csv,large,23,False,524288001,129999687,0.248,6.452884,49.2179,0.0984,False
1649,7zip,fast,image,medium,23,False,104855286,61003461,0.5818,2.439082,35.6721,0.3567,False
1650,gzip,default,pdf,large,23,False,640849579,521279551,0.8134,22.421533,183.8274,0.3008,False
1651,7zip,default,csv,small,23,False,10485765,1693182,0.1615,3.476739,26.4606,2.6461,False
1652,7zip,default,image,large,23,False,524305254,230374423,0.4394,19.506469,347.4268,0.6948,False
1653,zstd,fast,image,small,23,False,10487014,9750364,0.9298,0.678758,1.1022,0.1102,False
1654,7zip,fast,csv,small,23,False,10485765,2183261,0.2082,0.640747,1.8591,0.1859,False
1655,gzip,fast,pdf,medium,23,False,128005509,104689165,0.8178,4.264911,31.9121,0.2614,False
1656,7zip,default,csv,large,23,False,524288001,81280338,0.155,31.870473,499.6288,0.9993,False
1657,zstd,default,text,medium,24,False,104857627,21909457,0.2089,1.030446,5.1096,0.0511,False
1658,7zip,default,text,small,24,False,10485805,1428321,0.1362,3.657154,27.9581,2.7958,False
1659,gzip,default,text,large,24,False,524288030,96769579,0.1846,17.849778,144.2983,0.2886,False
1660,7zip,fast,pdf,large,24,False,640849579,499474728,0.7794,11.470388,203.9354,0.3337,False
1661,7zip,fast,pdf,medium,24,False,128005509,99880525,0.7803,2.842808,41.5151,0.3401,False
1662,gzip,default,pdf,small,24,False,12769358,10474941,0.8203,1.079879,4.6684,0.3834,False
1663,zstd,fast,image,medium,24,False,104855286,97381960,0.9287,0.851664,3.4207,0.0342,False
1664,gzip,fast,image,large,24,False,524305254,377441426,0.7199,17.424326,142.0031,0.284,False
1665,gzip,default,image,large,24,False,524305254,377312321,0.7196,20.432997,166.9282,0.3338,False
1666,7zip,fast,csv,medium,24,False,104857653,21544093,0.2055,1.234819,13.5898,0.1359,False
1667,7zip,fast,image,small,24,False,10487014,7221096,0.6886,0.871183,4.5129,0.4512,False
1668,zstd,default,text,small,24,False,10485805,2193734,0.2092,0.640505,0.9782,0.0978,False
1669,7zip,default,pdf,medium,24,False,128005509,90608210,0.7078,10.435998,116.4169,0.9536,False
1670,zstd,fast,csv,small,24,False,10485765,2235879,0.2132,0.678223,1.0408,0.1041,False
1671,zstd,fast,text,large,24,False,524288030,110516839,0.2108,2.469686,17.5188,0.035,False
1672,gzip,default,pdf,large,24,False,640849579,521279551,0.8134,22.495295,183.6724,0.3005,False
1673,zstd,fast,pdf,medium,24,False,128005509,105000485,0.8203,1.027946,4.9117,0.0402,False
1674,zstd,default,csv,medium,24,False,104857653,22477640,0.2144,1.035818,5.4342,0.0543,False
1675,zstd,default,image,medium,24,False,104855286,92184716,0.8792,1.612723,10.6345,0.1063,False
1676,zstd,default,text,large,24,False,524288030,109554649,0.209,3.042849,22.4568,0.0449,False
1677,zstd,default,csv,small,24,False,10485765,2299741,0.2193,0.632422,1.0158,0.1016,False
1678,zstd,fast,image,small,24,False,10487014,9750364,0.9298,0.659931,0.9932,0.0993,False
1679,zstd,fast,csv,medium,24,False,104857653,21438455,0.2045,0.869564,3.2482,0.0325,False
1680,gzip,fast,image,small,24,False,10487014,8386057,0.7997,0.869931,3.1026,0.3102,False
1681,7zip,default,image,small,24,False,10487014,7047313,0.672,1.839097,12.3181,1.2317,False
1682,zstd,fast,image,large,24,False,524305254,486657296,0.9282,2.255711,16.4305,0.0329,False
1683,gzip,fast,text,medium,24,False,104857627,26469188,0.2524,1.596251,9.7861,0.0979,False
1684,gzip,fast,image,medium,24,False,104855286,77544599,0.7395,4.012349,29.3564,0.2936,False
1685,7zip,default,csv,small,24,False,10485765,1693182,0.1615,3.426735,25.9542,2.5954,False
1686,zstd,fast,csv,large,24,False,524288001,101930759,0.1944,2.066954,14.4599,0.0289,False
1687,zstd,fast,text,medium,24,False,104857627,22100237,0.2108,0.830672,3.5,0.035,False
1688,gzip,fast,pdf,small,24,False,12769358,10513741,0.8234,0.833745,3.2012,0.2629,False
1689,zstd,default,pdf,medium,24,False,128005509,102008755,0.7969,1.434914,9.0968,0.0745,False
1690,7zip,default,pdf,large,24,False,640849579,451987513,0.7053,30.691791,468.3055,0.7663,False
1691,7zip,default,pdf,small,24,False,12769358,9364459,0.7334,1.843459,13.4921,1.1079,False
1692,gzip,default,csv,large,24,False,524288001,115321798,0.22,18.441515,149.0978,0.2982,False
1693,gzip,default,text,small,24,False,10485805,1936758,0.1847,0.83683,3.0735,0.3073,False
1694,zstd,default,pdf,small,24,False,12769358,10250835,0.8028,0.630679,1.3305,0.1093,False
1695,gzip,default,pdf,medium,24,False,128005509,104237376,0.8143,4.811399,36.9514,0.3027,False
1696,7zip,fast,image,large,24,False,524305254,279173760,0.5325,9.665842,169.569,0.3391,False
1697,7zip,default,image,large,24,False,524305254,230374423,0.4394,19.479864,347.5352,0.695,False
1698,zstd,default,image,large,24,False,524305254,455072678,0.868,6.059422,50.8434,0.1017,False
1699,zstd,default,image,small,24,False,10487014,9659926,0.9211,0.665812,1.3656,0.1365,False
1700,7zip,default,text,medium,24,False,104857627,14248280,0.1359,24.428603,231.9771,2.3198,False
1701,7zip,fast,csv,small,24,False,10485765,2183261,0.2082,0.622033,1.8205,0.182,False
1702,7zip,default,image,medium,24,False,104855286,55792680,0.5321,9.680153,101.387,1.0139,False
1703,gzip,fast,csv,small,24,False,10485765,2678881,0.2555,0.673995,1.2193,0.1219,False
1704,gzip,default,image,medium,24,False,104855286,84865059,0.8094,5.078206,37.5882,0.3759,False
1705,gzip,default,csv,medium,24,False,104857653,23459397,0.2237,4.278718,30.7299,0.3073,False
1706,gzip,fast,pdf,large,24,False,640849579,523533287,0.8169,19.045666,154.8985,0.2534,False
1707,zstd,fast,pdf,large,24,False,640849579,525249837,0.8196,2.835296,22.0975,0.0362,False
1708,gzip,fast,text,large,24,False,524288030,132357494,0.2525,6.425371,48.8404,0.0977,False
1709,gzip,fast,pdf,medium,24,False,128005509,104689165,0.8178,4.236901,31.2478,0.256,False
1710,zstd,default,csv,large,24,False,524288001,110782340,0.2113,3.245649,25.4995,0.051,False
1711,7zip,fast,csv,large,24,False,524288001,106283588,0.2027,3.865804,63.6691,0.1273,False
1712,7zip,fast,pdf,small,24,False,12769358,10075469,0.789,0.86065,4.6676,0.3833,False
1713,7zip,fast,text,medium,24,False,104857627,19275745,0.1838,1.291344,14.0406,0.1404,False
1714,gzip,fast,csv,large,24,False,524288001,129999687,0.248,6.463999,48.8055,0.0976,False
1715,zstd,default,pdf,large,24,False,640849579,509990233,0.7958,5.687641,46.6508,0.0763,False
1716,7zip,default,text,large,24,False,524288030,71234263,0.1359,36.462849,617.1872,1.2344,False
1717,7zip,fast,text,small,24,False,10485805,1927433,0.1838,0.633448,1.8509,0.1851,False
1718,gzip,fast,csv,medium,24,False,104857653,26325008,0.2511,1.656626,10.4911,0.1049,False
1719,7zip,default,csv,large,24,False,524288001,81280338,0.155,31.678688,500.1262,1.0003,False
1720,gzip,fast,text,small,24,False,10485805,2648092,0.2525,0.59764,1.2326,0.1233,False
1721,7zip,default,csv,medium,24,False,104857653,16377621,0.1562,20.836549,196.4041,1.964,False
1722,gzip,default,image,small,24,False,10487014,9233395,0.8805,1.048073,4.6572,0.4657,False
1723,zstd,fast,text,small,24,False,10485805,2211221,0.2109,0.61702,0.8617,0.0862,False
1724,zstd,fast,pdf,small,24,False,12769358,10512436,0.8233,0.656392,0.856,0.0703,False
1725,gzip,default,csv,small,24,False,10485765,2408844,0.2297,0.845501,3.2137,0.3214,False
1726,7zip,fast,text,large,24,False,524288030,96386606,0.1838,4.038764,67.9539,0.1359,False
1727,7zip,fast,image,medium,24,False,104855286,61003461,0.5818,2.430448,35.588,0.3559,False
1728,gzip,default,text,medium,24,False,104857627,19352518,0.1846,4.047568,29.3125,0.2931,False
1729,zstd,default,text,medium,25,False,104857627,21909457,0.2089,1.073703,5.2949,0.0529,False
1730,7zip,default,text,large,25,False,524288030,71234263,0.1359,36.089311,615.507,1.231,False
1731,gzip,fast,text,large,25,False,524288030,132357494,0.2525,6.43548,49.2762,0.0986,False
1732,gzip,default,pdf,small,25,False,12769358,10474941,0.8203,0.992007,4.2273,0.3471,False
1733,7zip,default,image,medium,25,False,104855286,55792680,0.5321,9.685561,101.1219,1.0112,False
1734,7zip,default,pdf,small,25,False,12769358,9364459,0.7334,1.833151,13.4251,1.1024,False
1735,zstd,fast,csv,medium,25,False,104857653,21438455,0.2045,0.851574,3.2009,0.032,False
1736,zstd,fast,csv,small,25,False,10485765,2235879,0.2132,0.658865,0.9888,0.0989,False
1737,zstd,fast,pdf,large,25,False,640849579,525249837,0.8196,2.807155,22.1686,0.0363,False
1738,zstd,default,csv,large,25,False,524288001,110782340,0.2113,3.245975,25.2115,0.0504,False
1739,zstd,fast,pdf,small,25,False,12769358,10512436,0.8233,0.666007,0.9591,0.0788,False
1740,zstd,default,pdf,medium,25,False,128005509,102008755,0.7969,1.451542,9.2843,0.0761,False
1741,7zip,default,text,small,25,False,10485805,1428321,0.1362,3.620182,27.6878,2.7688,False
1742,gzip,fast,text,medium,25,False,104857627,26469188,0.2524,1.629841,9.7996,0.098,False
1743,gzip,fast,pdf,large,25,False,640849579,523533287,0.8169,18.853462,153.7637,0.2516,False
1744,gzip,fast,pdf,small,25,False,12769358,10513741,0.8234,0.81975,3.2787,0.2692,False
1745,7zip,fast,pdf,small,25,False,12769358,10075469,0.789,0.905027,4.724,0.3879,False
1746,zstd,fast,image,small,25,False,10487014,9750364,0.9298,0.596937,1.0893,0.1089,False
1747,7zip,default,csv,large,25,False,524288001,81280338,0.155,31.851615,497.8446,0.9957,False
1748,7zip,fast,pdf,large,25,False,640849579,499474728,0.7794,11.451562,204.2279,0.3342,False
1749,zstd,default,image,small,25,False,10487014,9659926,0.9211,0.676351,1.3441,0.1344,False
1750,7zip,default,csv,small,25,False,10485765,1693182,0.1615,3.459979,26.3862,2.6386,False
1751,gzip,default,text,medium,25,False,104857627,19352518,0.1846,4.031451,29.5362,0.2954,False
1752,gzip,default,text,large,25,False,524288030,96769579,0.1846,17.830758,144.1562,0.2883,False
1753,gzip,default,pdf,large,25,False,640849579,521279551,0.8134,22.463773,184.1242,0.3013,False
1754,zstd,fast,csv,large,25,False,524288001,101930759,0.1944,2.026808,14.6946,0.0294,False
1755,7zip,fast,csv,small,25,False,10485765,2183261,0.2082,0.638452,1.9275,0.1927,False
1756,7zip,fast,image,small,25,False,10487014,7221096,0.6886,0.831781,4.5707,0.457,False
1757,zstd,default,csv,small,25,False,10485765,2299741,0.2193,0.659766,1.0447,0.1045,False
1758,gzip,fast,image,large,25,False,524305254,377441426,0.7199,17.450759,141.4976,0.283,False
1759,zstd,fast,text,small,25,False,10485805,2211221,0.2109,0.624805,1.0578,0.1058,False
1760,zstd,default,pdf,small,25,False,12769358,10250835,0.8028,0.657419,1.1911,0.0978,False
1761,gzip,default,csv,large,25,False,524288001,115321798,0.22,18.428558,148.292,0.2966,False
1762,7zip,default,text,medium,25,False,104857627,14248280,0.1359,24.249688,230.2542,2.3025,False
1763,7zip,fast,text,large,25,False,524288030,96386606,0.1838,4.069273,68.0094,0.136,False
1764,zstd,default,image,medium,25,False,104855286,92184716,0.8792,1.622403,10.7789,0.1078,False
1765,gzip,fast,image,medium,25,False,104855286,77544599,0.7395,4.039842,29.51,0.2951,False
1766,7zip,fast,csv,medium,25,False,104857653,21544093,0.2055,1.244431,13.5482,0.1355,False
1767,gzip,default,image,small,25,False,10487014,9233395,0.8805,1.043474,4.6252,0.4625,False
1768,7zip,default,pdf,large,25,False,640849579,451987513,0.7053,30.680486,471.4426,0.7714,False
1769,zstd,fast,text,large,25,False,524288030,110516839,0.2108,2.490181,17.5746,0.0351,False
1770,gzip,default,csv,small,25,False,10485765,2408844,0.2297,0.883821,3.238,0.3238,False
1771,7zip,default,csv,medium,25,False,104857653,16377621,0.1562,21.058654,196.921,1.9692,False
1772,7zip,fast,csv,large,25,False,524288001,106283588,0.2027,3.842118,63.6673,0.1273,False
1773,zstd,default,text,small,25,False,10485805,2193734,0.2092,0.62296,1.0619,0.1062,False
1774,zstd,default,csv,medium,25,False,104857653,22477640,0.2144,1.055883,5.5844,0.0558,False
1775,gzip,default,pdf,medium,25,False,128005509,104237376,0.8143,5.062338,37.5965,0.308,False
1776,zstd,fast,image,medium,25,False,104855286,97381960,0.9287,0.828099,3.5354,0.0354,False
1777,gzip,default,image,large,25,False,524305254,377312321,0.7196,20.480797,166.8812,0.3338,False
1778,gzip,fast,pdf,medium,25,False,128005509,104689165,0.8178,4.21969,31.3416,0.2567,False
1779,7zip,fast,image,medium,25,False,104855286,61003461,0.5818,2.496686,35.4647,0.3547,False
1780,gzip,fast,image,small,25,False,10487014,8386057,0.7997,0.835774,3.1493,0.3149,False
1781,7zip,fast,text,medium,25,False,104857627,19275745,0.1838,1.232207,14.037,0.1404,False
1782,7zip,fast,pdf,medium,25,False,128005509,99880525,0.7803,2.827402,41.1006,0.3367,False
1783,gzip,default,csv,medium,25,False,104857653,23459397,0.2237,4.223437,30.8178,0.3082,False
1784,zstd,default,text,large,25,False,524288030,109554649,0.209,3.081614,22.8059,0.0456,False
1785,zstd,fast,pdf,medium,25,False,128005509,105000485,0.8203,1.054616,5.0148,0.0411,False
1786,gzip,fast,csv,large,25,False,524288001,129999687,0.248,6.471322,48.9374,0.0979,False
1787,gzip,fast,csv,medium,25,False,104857653,26325008,0.2511,1.662081,9.9831,0.0998,False
1788,7zip,fast,text,small,25,False,10485805,1927433,0.1838,0.630668,1.9303,0.193,False
1789,zstd,default,image,large,25,False,524305254,455072678,0.868,6.228567,51.1127,0.1022,False
